MARKET	PER	DATE	YYYYMMDD	YYYYMM	YYYY	SVLM_EXC	STRN_EXC	SVLMKL_EXC	STRNKL_EXC	SVLMTT_EXC	STRNTT_EXC
HSX	D	2008/04/18	20080418	200804	2008	9533570	494708279000				
HSX	D	2008/04/17	20080417	200804	2008	11660700	554986915000				
HSX	D	2008/04/16	20080416	200804	2008	5543290	291374652000				
HSX	D	2008/04/11	20080411	200804	2008	7557750	403768745000				
HSX	D	2008/04/10	20080410	200804	2008	8146560	433276740000				
HSX	D	2008/04/09	20080409	200804	2008	10436750	531966587000				
HSX	D	2008/04/08	20080408	200804	2008	24373260	1230386603000				
HSX	D	2008/04/07	20080407	200804	2008	1927800	109124976000				
HSX	D	2008/04/04	20080404	200804	2008	785120	40255391000				
HSX	D	2008/04/03	20080403	200804	2008	829010	44943576000				
HSX	D	2008/04/02	20080402	200804	2008	705040	36297435000				
HSX	D	2008/04/01	20080401	200804	2008	1426080	72403693000				
HSX	D	2008/03/31	20080331	200803	2008	2153030	120122750000				
HSX	D	2008/03/28	20080328	200803	2008	2589490	165269023000				
HSX	D	2008/03/27	20080327	200803	2008	5568080	321648970000				
HSX	D	2008/03/26	20080326	200803	2008	17917220	799656511000				
HSX	D	2008/03/25	20080325	200803	2008	6675490	314995491000				
HSX	D	2008/03/24	20080324	200803	2008	7352510	353386627000				
HSX	D	2008/03/21	20080321	200803	2008	10334890	471266925000				
HSX	D	2008/03/20	20080320	200803	2008	9957530	504485952000				
HSX	D	2008/03/19	20080319	200803	2008	17338000	939934461000				
HSX	D	2008/03/18	20080318	200803	2008	7662260	430779810000				
HSX	D	2008/03/17	20080317	200803	2008	10225420	590709235000				
HSX	D	2008/03/14	20080314	200803	2008	8379060	543824303000				
HSX	D	2008/03/13	20080313	200803	2008	8930090	584446576000				
HSX	D	2008/03/12	20080312	200803	2008	12166910	765972789000				
HSX	D	2008/03/11	20080311	200803	2008	13842800	837466500000				
HSX	D	2008/03/10	20080310	200803	2008	23093020	1458988636000				
HSX	D	2008/03/07	20080307	200803	2008	8169220	515253831000				
HSX	D	2008/03/06	20080306	200803	2008	8845120	614983112000				
HSX	D	2008/03/05	20080305	200803	2008	9009920	503694150000				
HSX	D	2008/03/04	20080304	200803	2008	6939890	396662486000				
HSX	D	2008/03/03	20080303	200803	2008	9393810	535969310000				
HSX	D	2008/02/29	20080229	200802	2008	10351870	690331186000				
HSX	D	2008/02/28	20080228	200802	2008	8434530	527751445000				
HSX	D	2008/02/27	20080227	200802	2008	8388650	573723585000				
HSX	D	2008/02/26	20080226	200802	2008	11049330	733633317000				
HSX	D	2008/02/25	20080225	200802	2008	11418200	847547191000				
HSX	D	2008/02/22	20080222	200802	2008	13878440	885444109000				
HSX	D	2008/02/21	20080221	200802	2008	7424120	495222537000				
HSX	D	2008/02/20	20080220	200802	2008	9454220	712486987000				
HSX	D	2008/02/19	20080219	200802	2008	8701260	683040117000				
HSX	D	2008/02/18	20080218	200802	2008	11864060	918979283000				
HSX	D	2008/02/15	20080215	200802	2008	5580320	440269703000				
HSX	D	2008/02/14	20080214	200802	2008	7075510	555142810000				
HSX	D	2008/02/13	20080213	200802	2008	7012110	559288531000				
HSX	D	2008/02/12	20080212	200802	2008	6027010	470389761000				
HSX	D	2008/02/01	20080201	200802	2008	10929330	912442282000				
HSX	D	2008/01/31	20080131	200801	2008	12386380	974273302000				
HSX	D	2008/01/30	20080130	200801	2008	10961810	986478523000				
HSX	D	2008/01/29	20080129	200801	2008	8662410	720899437000				
HSX	D	2008/01/28	20080128	200801	2008	6407110	495787474000				
HSX	D	2008/01/25	20080125	200801	2008	6206740	503128987000				
HSX	D	2008/01/24	20080124	200801	2008	8074170	654130051000				
HSX	D	2008/01/23	20080123	200801	2008	8336830	649701269000				
HSX	D	2008/01/22	20080122	200801	2008	7393800	602618524000				
HSX	D	2008/01/21	20080121	200801	2008	5195510	494020394000				
HSX	D	2008/01/18	20080118	200801	2008	5602330	473040865000				
HSX	D	2008/01/17	20080117	200801	2008	9950270	844026489000				
HSX	D	2008/01/16	20080116	200801	2008	9010790	796462505000				
HSX	D	2008/01/15	20080115	200801	2008	9382680	793152212000				
HSX	D	2008/01/14	20080114	200801	2008	7000570	632654247000				
HSX	D	2008/01/11	20080111	200801	2008	7088110	633259885000				
HSX	D	2008/01/10	20080110	200801	2008	10101130	932981002000				
HSX	D	2008/01/09	20080109	200801	2008	6115760	536451701000				
HSX	D	2008/01/08	20080108	200801	2008	5919770	553052150000				
HSX	D	2008/01/07	20080107	200801	2008	6177560	578416599000				
HSX	D	2008/01/04	20080104	200801	2008	4409690	424254831000				
HSX	D	2008/01/03	20080103	200801	2008	4850620	469887370000				
HSX	D	2008/01/02	20080102	200801	2008	4543630	442683576000				
HSX	D	2007/12/28	20071228	200712	2007	5296830	514082421000				
HSX	D	2007/12/27	20071227	200712	2007	5449580	537656115000				
HSX	D	2007/12/26	20071226	200712	2007	5510840	522804347000				
HSX	D	2007/12/25	20071225	200712	2007	5831860	523943191000				
HSX	D	2007/12/24	20071224	200712	2007	5457610	520796599000				
HSX	D	2007/12/21	20071221	200712	2007	6655160	757631917000				
HSX	D	2007/12/20	20071220	200712	2007	7018570	734057792000				
HSX	D	2007/12/19	20071219	200712	2007	8299280	846897795000				
HSX	D	2007/12/18	20071218	200712	2007	7068380	718504541000				
HSX	D	2007/12/17	20071217	200712	2007	5599770	605979963000				
HSX	D	2007/12/14	20071214	200712	2007	5404390	549694562000				
HSX	D	2007/12/13	20071213	200712	2007	5793160	626246032000				
HSX	D	2007/12/12	20071212	200712	2007	7460800	720052861000				
HSX	D	2007/12/11	20071211	200712	2007	7389530	738026755000				
HSX	D	2007/12/10	20071210	200712	2007	6210520	643680599000				
HSX	D	2007/12/07	20071207	200712	2007	6455380	661905778000				
HSX	D	2007/12/06	20071206	200712	2007	5878330	602051350000				
HSX	D	2007/12/05	20071205	200712	2007	7609570	805882419000				
HSX	D	2007/12/04	20071204	200712	2007	9313430	980545791000				
HSX	D	2007/12/03	20071203	200712	2007	8220190	794077289000				
HSX	D	2007/11/30	20071130	200711	2007	8267420	848426104000				
HSX	D	2007/11/29	20071129	200711	2007	6741150	697875052000				
HSX	D	2007/11/28	20071128	200711	2007	6779460	707686244000				
HSX	D	2007/11/27	20071127	200711	2007	7979180	885344470000				
HSX	D	2007/11/26	20071126	200711	2007	9189060	944590525000				
HSX	D	2007/11/23	20071123	200711	2007	6357310	653917383000				
HSX	D	2007/11/22	20071122	200711	2007	7226680	739352659000				
HSX	D	2007/11/21	20071121	200711	2007	8405070	901615717000				
HSX	D	2007/11/20	20071120	200711	2007	7086490	745377448000				
HSX	D	2007/11/19	20071119	200711	2007	6406450	706585912000				
HSX	D	2007/11/16	20071116	200711	2007	8028320	885622091000				
HSX	D	2007/11/15	20071115	200711	2007	12715190	1360916933000				
HSX	D	2007/11/14	20071114	200711	2007	12808490	1306026606000				
HSX	D	2007/11/13	20071113	200711	2007	12839120	1235491078000				
HSX	D	2007/11/12	20071112	200711	2007	9424150	949927948000				
HSX	D	2007/11/09	20071109	200711	2007	11505820	1249957156000				
HSX	D	2007/11/08	20071108	200711	2007	8231280	870061051000				
HSX	D	2007/11/07	20071107	200711	2007	12822220	1376671424000				
HSX	D	2007/11/06	20071106	200711	2007	11111590	1250375624000				
HSX	D	2007/11/05	20071105	200711	2007	13976900	1507739370000				
HSX	D	2007/11/02	20071102	200711	2007	10449640	1157494625000				
HSX	D	2007/11/01	20071101	200711	2007	10069520	1132860574000				
HSX	D	2007/10/31	20071031	200710	2007	10967620	12967531000000				
HSX	D	2007/10/30	20071030	200710	2007	11226940	1345734661000				
HSX	D	2007/10/29	20071029	200710	2007	14098100	2029434226000				
HSX	D	2007/10/26	20071026	200710	2007	11370340	1102909558000				
HSX	D	2007/10/25	20071025	200710	2007	11323150	1208842884000				
HSX	D	2007/10/24	20071024	200710	2007	10044240	1020230337000				
HSX	D	2007/10/23	20071023	200710	2007	9980580	1076210151000				
HSX	D	2007/10/22	20071022	200710	2007	9799430	1009180899000				
HSX	D	2007/10/19	20071019	200710	2007	11134710	1133761878000				
HSX	D	2007/10/18	20071018	200710	2007	12882280	1247141463000				
HSX	D	2007/10/17	20071017	200710	2007	12719330	1268784844000				
HSX	D	2007/10/16	20071016	200710	2007	11844080	1216285281000				
HSX	D	2007/10/15	20071015	200710	2007	11317810	1097119636000				
HSX	D	2007/10/12	20071012	200710	2007	12763490	1311492104000				
HSX	D	2007/10/11	20071011	200710	2007	11307770	1075038810000				
HSX	D	2007/10/10	20071010	200710	2007	11789350	1124918146000				
HSX	D	2007/10/09	20071009	200710	2007	13341890	1201802494000				
HSX	D	2007/10/08	20071008	200710	2007	12581270	1250800842000				
HSX	D	2007/10/05	20071005	200710	2007	13753700	1475139513000				
HSX	D	2007/10/04	20071004	200710	2007	14169190	1530283580000				
HSX	D	2007/10/03	20071003	200710	2007	13407700	1486999565000				
HSX	D	2007/10/02	20071002	200710	2007	16073350	1742200523000				
HSX	D	2007/10/01	20071001	200710	2007	13331540	1478594484000				
HSX	D	2007/09/28	20070928	200709	2007	14138920	1375312910000				
HSX	D	2007/09/27	20070927	200709	2007	10897620	1051041455000				
HSX	D	2007/09/26	20070926	200709	2007	13588520	1255753072000				
HSX	D	2007/09/25	20070925	200709	2007	12021490	1221711312000				
HSX	D	2007/09/24	20070924	200709	2007	9424070	873967957000				
HSX	D	2007/09/21	20070921	200709	2007	10347010	920673630000				
HSX	D	2007/09/20	20070920	200709	2007	9618100	871229278000				
HSX	D	2007/09/19	20070919	200709	2007	6464750	615917581000				
HSX	D	2007/09/18	20070918	200709	2007	6276630	501070189000				
HSX	D	2007/09/17	20070917	200709	2007	5543960	475345438000				
HSX	D	2007/09/14	20070914	200709	2007	5115070	453440832000				
HSX	D	2007/09/13	20070913	200709	2007	4870380	388164033000				
HSX	D	2007/09/12	20070912	200709	2007	6332870	462429043000				
HSX	D	2007/09/11	20070911	200709	2007	5771660	445833942000				
HSX	D	2007/09/10	20070910	200709	2007	5534110	455724180000				
HSX	D	2007/09/07	20070907	200709	2007	6208740	521547938000				
HSX	D	2007/09/06	20070906	200709	2007	6233390	500764144000				
HSX	D	2007/09/05	20070905	200709	2007	6789000	627507442000				
HSX	D	2007/09/04	20070904	200709	2007	5673710	537882582000				
HSX	D	2007/08/31	20070831	200708	2007	6264420	6053493280000				
HSX	D	2007/08/30	20070830	200708	2007	4098470	420201037000				
HSX	D	2007/08/29	20070829	200708	2007	4838170	483485954000				
HSX	D	2007/08/28	20070828	200708	2007	4675530	511405594000				
HSX	D	2007/08/27	20070827	200708	2007	5587740	527224853000				
HSX	D	2007/08/24	20070824	200708	2007	6780190	642932709000				
HSX	D	2007/08/23	20070823	200708	2007	4871050	412199602000				
HSX	D	2007/08/22	20070822	200708	2007	4204280	398400481000				
HSX	D	2007/08/21	20070821	200708	2007	5507240	501810708000				
HSX	D	2007/08/20	20070820	200708	2007	4452350	476120519000				
HSX	D	2007/08/17	20070817	200708	2007	3822720	411803111000				
HSX	D	2007/08/16	20070816	200708	2007	3582160	384727246000				
HSX	D	2007/08/15	20070815	200708	2007	2999350	301618476000				
HSX	D	2007/08/14	20070814	200708	2007	3588960	377900554000				
HSX	D	2007/08/13	20070813	200708	2007	3245980	362095408000				
HSX	D	2007/08/10	20070810	200708	2007	5382520	640914285000				
HSX	D	2007/08/09	20070809	200708	2007	4646490	500262119000				
HSX	D	2007/08/08	20070808	200708	2007	4070630	474006719000				
HSX	D	2007/08/07	20070807	200708	2007	3517070	362244567000				
HSX	D	2007/08/06	20070806	200708	2007	3231500	317387378000				
HSX	D	2007/08/03	20070803	200708	2007	3803430	438301565000				
HSX	D	2007/08/02	20070802	200708	2007	4692420	480727237000				
HSX	D	2007/08/01	20070801	200708	2007	4813010	497724570000				
HSX	D	2007/07/31	20070731	200707	2007	4511310	468019091000				
HSX	D	2007/07/30	20070730	200707	2007	2204160	242046462000				
HSX	D	2007/07/27	20070727	200707	2007	3392690	364577479000				
HSX	D	2007/07/26	20070726	200707	2007	3432540	356277871000				
HSX	D	2007/07/25	20070725	200707	2007	4496420	509152187000				
HSX	D	2007/07/24	20070724	200707	2007	5067280	536788245000				
HSX	D	2007/07/23	20070723	200707	2007	4865450	438054599000				
HSX	D	2007/07/20	20070720	200707	2007	4692360	431447367000				
HSX	D	2007/07/19	20070719	200707	2007	3531300	340691057000				
HSX	D	2007/07/18	20070718	200707	2007	4025070	473298729000				
HSX	D	2007/07/17	20070717	200707	2007	4000980	442762943000				
HSX	D	2007/07/16	20070716	200707	2007	3994340	439901822000				
HSX	D	2007/07/13	20070713	200707	2007	4211130	582397511000				
HSX	D	2007/07/12	20070712	200707	2007	4243210	403516283000				
HSX	D	2007/07/11	20070711	200707	2007	4754480	515505747000				
HSX	D	2007/07/10	20070710	200707	2007	4656500	523143348000				
HSX	D	2007/07/09	20070709	200707	2007	3773850	458072022000				
HSX	D	2007/07/06	20070706	200707	2007	3482520	373789721000				
HSX	D	2007/07/05	20070705	200707	2007	5218240	583368642000				
HSX	D	2007/07/04	20070704	200707	2007	4746820	492078427000				
HSX	D	2007/07/03	20070703	200707	2007	5479910	571965423000				
HSX	D	2007/07/02	20070702	200707	2007	5471790	577424190000				
HSX	D	2007/06/29	20070629	200706	2007	4008410	452873644000				
HSX	D	2007/06/28	20070628	200706	2007	3977940	465022380000				
HSX	D	2007/06/27	20070627	200706	2007	4316970	574872481000				
HSX	D	2007/06/26	20070626	200706	2007	4983050	587665725000				
HSX	D	2007/06/25	20070625	200706	2007	4397100	487154336000				
HSX	D	2007/06/22	20070622	200706	2007	5305310	651627725000				
HSX	D	2007/06/21	20070621	200706	2007	5177010	526585294000				
HSX	D	2007/06/20	20070620	200706	2007	6392950	660607052000				
HSX	D	2007/06/19	20070619	200706	2007	6054960	649620690000				
HSX	D	2007/06/18	20070618	200706	2007	5665300	701901085000				
HSX	D	2007/06/15	20070615	200706	2007	5318510	581243208000				
HSX	D	2007/06/14	20070614	200706	2007	5896260	676762301000				
HSX	D	2007/06/13	20070613	200706	2007	5546620	621350749000				
HSX	D	2007/06/12	20070612	200706	2007	5085160	533882871000				
HSX	D	2007/06/11	20070611	200706	2007	4957650	564155415000				
HSX	D	2007/06/08	20070608	200706	2007	7527410	698374562000				
HSX	D	2007/06/07	20070607	200706	2007	4865430	508809136000				
HSX	D	2007/06/06	20070606	200706	2007	6158370	752934469000				
HSX	D	2007/06/05	20070605	200706	2007	5462140	708725430000				
HSX	D	2007/06/04	20070604	200706	2007	4764980	590143029000				
HSX	D	2007/06/01	20070601	200706	2007	5187070	655390220000				
HSX	D	2007/05/31	20070531	200705	2007	5168490	662582627000				
HSX	D	2007/05/30	20070530	200705	2007	4697360	599435193000				
HSX	D	2007/05/29	20070529	200705	2007	5961530	834270064000				
HSX	D	2007/05/28	20070528	200705	2007	5650020	723933640000				
HSX	D	2007/05/25	20070525	200705	2007	5820630	823857876000				
HSX	D	2007/05/24	20070524	200705	2007	5775610	704370771000				
HSX	D	2007/05/23	20070523	200705	2007	8006120	1102069915000				
HSX	D	2007/05/22	20070522	200705	2007	7138500	946353979000				
HSX	D	2007/05/21	20070521	200705	2007	5458280	765310280000				
HSX	D	2007/05/18	20070518	200705	2007	5430620	731166763000				
HSX	D	2007/05/17	20070517	200705	2007	4965380	696360000000				
HSX	D	2007/05/16	20070516	200705	2007	4738670	709239192000				
HSX	D	2007/05/15	20070515	200705	2007	5565560	654376740000				
HSX	D	2007/05/14	20070514	200705	2007	5233040	730170366000				
HSX	D	2007/05/11	20070511	200705	2007	4251680	628933309000				
HSX	D	2007/05/10	20070510	200705	2007	3842610	591603311000				
HSX	D	2007/05/09	20070509	200705	2007	6030250	819809897000				
HSX	D	2007/05/08	20070508	200705	2007	5431280	659010649000				
HSX	D	2007/05/07	20070507	200705	2007	4465590	643097537000				
HSX	D	2007/05/04	20070504	200705	2007	2695500	370664129000				
HSX	D	2007/05/03	20070503	200705	2007	3204810	453311662000				
HSX	D	2007/05/02	20070502	200705	2007	3997310	546919372000				
HSX	D	2007/04/25	20070425	200704	2007	4410190	567053047000				
HSX	D	2007/04/24	20070424	200704	2007	4345970	470455205000				
HSX	D	2007/04/23	20070423	200704	2007	3412900	409056427000				
HSX	D	2007/04/20	20070420	200704	2007	4305390	568349204000				
HSX	D	2007/04/19	20070419	200704	2007	6484600	788357479000				
HSX	D	2007/04/18	20070418	200704	2007	3680490	442502567000				
HSX	D	2007/04/17	20070417	200704	2007	4775440	591725760000				
HSX	D	2007/04/16	20070416	200704	2007	4711750	667192606000				
HSX	D	2007/04/13	20070413	200704	2007	4166330	540858197000				
HSX	D	2007/04/12	20070412	200704	2007	3650020	531268050000				
HSX	D	2007/04/11	20070411	200704	2007	2734500	358647544000				
HSX	D	2007/04/10	20070410	200704	2007	3795820	507981957000				
HSX	D	2007/04/09	20070409	200704	2007	2979000	381000988000				
HSX	D	2007/04/06	20070406	200704	2007	4032090	507207948000				
HSX	D	2007/04/05	20070405	200704	2007	4562630	556560717000				
HSX	D	2007/04/04	20070404	200704	2007	4504010	533383651000				
HSX	D	2007/04/03	20070403	200704	2007	4217300	557503659000				
HSX	D	2007/04/02	20070402	200704	2007	6785410	759642873000				
HSX	D	2007/03/30	20070330	200703	2007	8359290	1068501491000				
HSX	D	2007/03/29	20070329	200703	2007	6852240	918474755000				
HSX	D	2007/03/28	20070328	200703	2007	7309470	928415317000				
HSX	D	2007/03/27	20070327	200703	2007	5468080	794023962000				
HSX	D	2007/03/26	20070326	200703	2007	6062450	832707602000				
HSX	D	2007/03/23	20070323	200703	2007	6986600	952861221000				
HSX	D	2007/03/22	20070322	200703	2007	7559950	967838775000				
HSX	D	2007/03/21	20070321	200703	2007	8446900	1029541995000				
HSX	D	2007/03/20	20070320	200703	2007	8193710	877971870000				
HSX	D	2007/03/19	20070319	200703	2007	8781590	1035633268000				
HSX	D	2007/03/16	20070316	200703	2007	8352030	866046455000				
HSX	D	2007/03/15	20070315	200703	2007	6288720	755028222000				
HSX	D	2007/03/14	20070314	200703	2007	8755970	890559975000				
HSX	D	2007/03/13	20070313	200703	2007	10851540	1146815717000				
HSX	D	2007/03/12	20070312	200703	2007	9053740	1030747724000				
HSX	D	2007/03/09	20070309	200703	2007	9229710	1088736738000				
HSX	D	2007/03/08	20070308	200703	2007	8157060	954220830000				
HSX	D	2007/03/07	20070307	200703	2007	6944050	893403342000				
HSX	D	2007/03/06	20070306	200703	2007	8381450	1068526569000				
HSX	D	2007/03/05	20070305	200703	2007	8161480	983440026000				
HSX	D	2007/03/02	20070302	200703	2007	10012890	1207920948000				
HSX	D	2007/03/01	20070301	200703	2007	8693690	1056544681000				
HSX	D	2007/02/28	20070228	200702	2007	11260450	1271022661000				
HSX	D	2007/02/27	20070227	200702	2007	8364940	1185398588000				
HSX	D	2007/02/26	20070226	200702	2007	7470640	995653319000				
HSX	D	2007/02/15	20070215	200702	2007	6289500	763518316000				
HSX	D	2007/02/14	20070214	200702	2007	6261450	724967416000				
HSX	D	2007/02/13	20070213	200702	2007	6644140	900342186000				
HSX	D	2007/02/12	20070212	200702	2007	7530200	819412349000				
HSX	D	2007/02/09	20070209	200702	2007	7846490	879083507000				
HSX	D	2007/02/08	20070208	200702	2007	6811910	737005000000				
HSX	D	2007/02/07	20070207	200702	2007	7596040	845490613000				
HSX	D	2007/02/06	20070206	200702	2007	7724800	906436009000				
HSX	D	2007/02/05	20070205	200702	2007	9289180	1117134446000				
HSX	D	2007/02/02	20070202	200702	2007	7072960	834131033000				
HSX	D	2007/02/01	20070201	200702	2007	11184580	1340074147000				
HSX	D	2007/01/31	20070131	200701	2007	7517290	1032028184000				
HSX	D	2007/01/30	20070130	200701	2007	7195200	894865869000				
HSX	D	2007/01/29	20070129	200701	2007	7288420	903052855000				
HSX	D	2007/01/26	20070126	200701	2007	10042750	1139878453000				
HSX	D	2007/01/25	20070125	200701	2007	8412580	822708498000				
HSX	D	2007/01/24	20070124	200701	2007	6023860	672776837000				
HSX	D	2007/01/23	20070123	200701	2007	5932240	823987263000				
HSX	D	2007/01/22	20070122	200701	2007	8562450	1246785306000				
HSX	D	2007/01/19	20070119	200701	2007	6520700	768715643000				
HSX	D	2007/01/18	20070118	200701	2007	9331520	1241122890000				
HSX	D	2007/01/17	20070117	200701	2007	9078140	989771243000				
HSX	D	2007/01/16	20070116	200701	2007	6933830	829206429000				
HSX	D	2007/01/15	20070115	200701	2007	6166570	715668050000				
HSX	D	2007/01/12	20070112	200701	2007	7248120	838732196000				
HSX	D	2007/01/11	20070111	200701	2007	6893080	723029243000				
HSX	D	2007/01/10	20070110	200701	2007	6069400	679439402000				
HSX	D	2007/01/09	20070109	200701	2007	7047800	789598693000				
HSX	D	2007/01/08	20070108	200701	2007	8073810	1002149150000				
HSX	D	2007/01/05	20070105	200701	2007	7384850	891229444000				
HSX	D	2007/01/04	20070104	200701	2007	5532130	604703644000				
HSX	D	2007/01/03	20070103	200701	2007	4130670	366940234000				
HSX	D	2007/01/02	20070102	200701	2007	3693510	358774884000				
HSX	D	2006/12/29	20061229	200612	2006	3737900	329137568000				
HSX	D	2006/12/28	20061228	200612	2006	4750810	493448908000				
HSX	D	2006/12/27	20061227	200612	2006	6146330	643043343000				
HSX	D	2006/12/26	20061226	200612	2006	5317100	584221877000				
HSX	D	2006/12/25	20061225	200612	2006	4044760	431790215000				
HSX	D	2006/12/22	20061222	200612	2006	3808670	378344552000				
HSX	D	2006/12/21	20061221	200612	2006	7178600	682792979000				
HSX	D	2006/12/20	20061220	200612	2006	6643110	634757023000				
HSX	D	2006/12/19	20061219	200612	2006	5341050	520491242000				
HSX	D	2006/12/18	20061218	200612	2006	6597260	738552672000				
HSX	D	2006/12/15	20061215	200612	2006	5859820	778551103000				
HSX	D	2006/12/14	20061214	200612	2006	5802770	649231594000				
HSX	D	2006/12/13	20061213	200612	2006	5411060	500402558000				
HSX	D	2006/12/12	20061212	200612	2006	7021350	663333622000				
HSX	D	2006/12/11	20061211	200612	2006	4995240	375138695000				
HSX	D	2006/12/08	20061208	200612	2006	1202500	99376938000				
HSX	D	2006/12/07	20061207	200612	2006	4094870	301278307000				
HSX	D	2006/12/06	20061206	200612	2006	4053870	335702214000				
HSX	D	2006/12/05	20061205	200612	2006	2638220	210712945000				
HSX	D	2006/12/04	20061204	200612	2006	2154150	166840836000				
HSX	D	2006/12/01	20061201	200612	2006	2919020	216120762000				
HSX	D	2006/11/30	20061130	200611	2006	2669710	220815335000				
HSX	D	2006/11/29	20061129	200611	2006	3489800	292575958000				
HSX	D	2006/11/28	20061128	200611	2006	4263260	358434022000				
HSX	D	2006/11/27	20061127	200611	2006	4792230	363097638000				
HSX	D	2006/11/24	20061124	200611	2006	5752000	441402119000				
HSX	D	2006/11/23	20061123	200611	2006	4259170	315497571000				
HSX	D	2006/11/22	20061122	200611	2006	3437600	265812882000				
HSX	D	2006/11/21	20061121	200611	2006	3032180	222528535000				
HSX	D	2006/11/20	20061120	200611	2006	4435750	315735695000				
HSX	D	2006/11/17	20061117	200611	2006	3392250	224093063000				
HSX	D	2006/11/16	20061116	200611	2006	3016930	206660373000				
HSX	D	2006/11/15	20061115	200611	2006	3562490	236901260000				
HSX	D	2006/11/14	20061114	200611	2006	3231020	210670820000				
HSX	D	2006/11/13	20061113	200611	2006	1857670	121526355000				
HSX	D	2006/11/10	20061110	200611	2006	2029080	138003496000				
HSX	D	2006/11/09	20061109	200611	2006	2105710	135599603000				
HSX	D	2006/11/08	20061108	200611	2006	1918650	123051689000				
HSX	D	2006/11/07	20061107	200611	2006	1733270	105227540000				
HSX	D	2006/11/06	20061106	200611	2006	1054900	59443558000				
HSX	D	2006/11/03	20061103	200611	2006	1104980	59749066000				
HSX	D	2006/11/02	20061102	200611	2006	1471670	79488349000				
HSX	D	2006/11/01	20061101	200611	2006	1361640	71547401000				
HSX	D	2006/10/31	20061031	200610	2006	1972470	111151419000				
HSX	D	2006/10/30	20061030	200610	2006	1643170	95470766000				
HSX	D	2006/10/27	20061027	200610	2006	1676750	109147732000				
HSX	D	2006/10/26	20061026	200610	2006	1408400	87872313000				
HSX	D	2006/10/25	20061025	200610	2006	1338020	81247400000				
HSX	D	2006/10/24	20061024	200610	2006	1428840	86981401000				
HSX	D	2006/10/23	20061023	200610	2006	1451370	87652259000				
HSX	D	2006/10/20	20061020	200610	2006	2016270	135448262000				
HSX	D	2006/10/19	20061019	200610	2006	2016010	136129325000				
HSX	D	2006/10/18	20061018	200610	2006	2191170	140593288000				
HSX	D	2006/10/17	20061017	200610	2006	2816850	176997619000				
HSX	D	2006/10/16	20061016	200610	2006	1867820	124762397000				
HSX	D	2006/10/13	20061013	200610	2006	2085490	131985884000				
HSX	D	2006/10/12	20061012	200610	2006	2060930	122628875000				
HSX	D	2006/10/11	20061011	200610	2006	1990170	124907723000				
HSX	D	2006/10/10	20061010	200610	2006	1923660	120281602000				
HSX	D	2006/10/09	20061009	200610	2006	2077350	132139404000				
HSX	D	2006/10/06	20061006	200610	2006	1874380	116820135000				
HSX	D	2006/10/05	20061005	200610	2006	2316460	149409241000				
HSX	D	2006/10/04	20061004	200610	2006	3273230	214339421000				
HSX	D	2006/10/03	20061003	200610	2006	2503900	147164595000				
HSX	D	2006/10/02	20061002	200610	2006	2113810	123675175000				
HSX	D	2006/09/29	20060929	200609	2006	2590310	151325857000				
HSX	D	2006/09/28	20060928	200609	2006	2470140	149301522000				
HSX	D	2006/09/27	20060927	200609	2006	2518220	149490814000				
HSX	D	2006/09/26	20060926	200609	2006	2390350	138965146000				
HSX	D	2006/09/25	20060925	200609	2006	1921530	105479863000				
HSX	D	2006/09/22	20060922	200609	2006	1814320	98863403000				
HSX	D	2006/09/21	20060921	200609	2006	1798160	92763876000				
HSX	D	2006/09/20	20060920	200609	2006	2637510	150471799000				
HSX	D	2006/09/19	20060919	200609	2006	2669080	151158600000				
HSX	D	2006/09/18	20060918	200609	2006	1892090	103775394000				
HSX	D	2006/09/15	20060915	200609	2006	2453770	143339937000				
HSX	D	2006/09/14	20060914	200609	2006	1953490	94290092000				
HSX	D	2006/09/13	20060913	200609	2006	2104880	115948330000				
HSX	D	2006/09/12	20060912	200609	2006	2318600	118095077000				
HSX	D	2006/09/11	20060911	200609	2006	1899490	104267054000				
HSX	D	2006/09/08	20060908	200609	2006	2550280	130766578000				
HSX	D	2006/09/07	20060907	200609	2006	2804190	149683237000				
HSX	D	2006/09/06	20060906	200609	2006	3713430	195667210000				
HSX	D	2006/09/05	20060905	200609	2006	2807420	147431736000				
HSX	D	2006/09/01	20060901	200609	2006	2931950	151637981000				
HSX	D	2006/08/31	20060831	200608	2006	2107160	118449621000				
HSX	D	2006/08/30	20060830	200608	2006	3101600	161399374000				
HSX	D	2006/08/29	20060829	200608	2006	2162400	107346103000				
HSX	D	2006/08/28	20060828	200608	2006	1606060	85045902000				
HSX	D	2006/08/25	20060825	200608	2006	1266500	64668577000				
HSX	D	2006/08/24	20060824	200608	2006	1684580	84495207000				
HSX	D	2006/08/23	20060823	200608	2006	1817700	92610831000				
HSX	D	2006/08/22	20060822	200608	2006	2537880	134924215000				
HSX	D	2006/08/21	20060821	200608	2006	1793680	96538078000				
HSX	D	2006/08/18	20060818	200608	2006	3258890	163330303000				
HSX	D	2006/08/17	20060817	200608	2006	3236950	171971143000				
HSX	D	2006/08/16	20060816	200608	2006	2920310	154913437000				
HSX	D	2006/08/15	20060815	200608	2006	2652920	132571702000				
HSX	D	2006/08/14	20060814	200608	2006	2114880	116115895000				
HSX	D	2006/08/11	20060811	200608	2006	1878620	94109314000				
HSX	D	2006/08/10	20060810	200608	2006	1194320	58424902000				
